Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA56,OUT018,1936.508247826087
FDN27,OUT046,1874.430959859155
FDM20,OUT049,4109.900606217616
FDO16,OUT017,1364.0491539906093
FDL03,OUT035,2880.9695613636363
FDE58,OUT046,1874.430959859155
FDI02,OUT027,3175.335988157896
NCC55,OUT019,130.33349056603777
FDR03,OUT018,3327.952582926828
FDB14,OUT017,1364.0491539906093
FDR45,OUT013,4109.900606217616
NCN07,OUT017,2202.2990201117304
FDM51,OUT019,230.0085918128655
FDT52,OUT027,5669.163351428568
FDL26,OUT046,2539.394235877863
NCZ42,OUT046,4109.900606217616
DRI47,OUT019,384.48867398374006
FDW40,OUT013,1936.508247826087
FDN34,OUT046,2811.181403212852
FDS01,OUT035,2736.9684298755183
NCG55,OUT045,1874.430959859155
FDC11,OUT035,1364.0491539906093
FDX35,OUT018,3327.952582926828
NCB06,OUT046,2811.181403212852
FDR09,OUT019,542.9755395973156
FDC53,OUT017,1517.6348566210045
FDY45,OUT013,4425.2984470588235
FDA22,OUT010,384.48867398374006
FDE02,OUT035,1517.6348566210045
FDW21,OUT045,1740.986152857143
FDV34,OUT046,1103.1862133333339
FDS59,OUT049,1740.986152857143
NCW17,OUT017,2202.2990201117304
NCK54,OUT046,1874.430959859155
FDG17,OUT019,542.9755395973156
FDG35,OUT017,2997.4076790419153
FDD08,OUT010,130.33349056603777
NCO07,OUT017,3753.000099363056
FDJ10,OUT010,286.41777051282065
FDW36,OUT017,1583.2723999999996
FDW21,OUT010,230.0085918128655
FDY19,OUT017,1874.430959859155
DRE03,OUT013,754.596095726496
NCC55,OUT049,643.5588362068967
FDH52,OUT010,130.33349056603777
FDO09,OUT017,4425.2984470588235
FDU43,OUT045,4109.900606217616
FDX09,OUT010,384.48867398374006
FDH40,OUT019,230.0085918128655
FDW58,OUT017,1583.2723999999996
FDC47,OUT017,3593.1412351254503
NCR41,OUT035,1517.6348566210045
DRG49,OUT035,3593.1412351254503
FDC52,OUT027,4117.3177126315795
FDY13,OUT046,1103.1862133333339
FDY35,OUT013,544.7908500000003
FDI35,OUT017,3389.226979354837
NCU18,OUT049,2054.2157066202076
FDY33,OUT018,2346.648786938779
FDC15,OUT027,4117.3177126315795
FDU01,OUT049,2880.9695613636363
NCU42,OUT046,2811.181403212852
NCV29,OUT018,2736.9684298755183
NCY30,OUT017,2880.9695613636363
FDQ46,OUT049,1583.2723999999996
FDG58,OUT027,4117.3177126315795
FDK33,OUT017,3753.000099363056
NCD07,OUT045,1874.430959859155
NCX29,OUT027,4117.3177126315795
NCT42,OUT013,2346.648786938779
DRN59,OUT035,754.596095726496
FDI44,OUT035,1364.0491539906093
FDA45,OUT049,2736.9684298755183
FDP31,OUT045,1103.1862133333339
FDY01,OUT046,1874.430959859155
FDT09,OUT018,1936.508247826087
DRH03,OUT027,2513.0798546666674
FDA36,OUT018,3087.5075112820514
NCF31,OUT017,2539.394235877863
FDG14,OUT049,2539.394235877863
FDG28,OUT027,5669.163351428568
FDU14,OUT049,4027.340975
FDY47,OUT019,286.41777051282065
FDI56,OUT049,1443.524701863354
DRD01,OUT013,876.32057979798
FDM22,OUT046,876.32057979798
FDH33,OUT013,544.7908500000003
DRZ24,OUT013,1874.430959859155
NCQ38,OUT046,1740.986152857143
FDO16,OUT027,2513.0798546666674
FDU07,OUT027,4117.3177126315795
NCB07,OUT013,2880.9695613636363
FDU48,OUT045,2054.2157066202076
NCM43,OUT045,2811.181403212852
FDR31,OUT010,384.48867398374006
DRK49,OUT018,544.7908500000003
NCI30,OUT010,542.9755395973156
DRD60,OUT017,3389.226979354837
NCG19,OUT046,3593.1412351254503
FDH12,OUT035,1583.2723999999996
FDM32,OUT035,1364.0491539906093
FDM27,OUT035,2539.394235877863
NCU53,OUT027,4117.3177126315795
NCQ18,OUT046,1517.6348566210045
FDS10,OUT013,2736.9684298755183
FDB33,OUT027,4117.3177126315795
FDI12,OUT013,1248.2233455555552
NCW42,OUT013,3753.000099363056
NCC06,OUT018,1936.508247826087
FDW02,OUT017,2202.2990201117304
NCD43,OUT017,1740.986152857143
FDM57,OUT018,1248.2233455555552
FDA58,OUT017,3593.1412351254503
FDK56,OUT046,3389.226979354837
FDP52,OUT045,4109.900606217616
FDW20,OUT018,1936.508247826087
FDS52,OUT049,1583.2723999999996
NCT29,OUT018,1936.508247826087
NCL54,OUT013,2736.9684298755183
FDC05,OUT045,3087.5075112820514
FDF34,OUT035,3087.5075112820514
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.0085918128655
FDZ10,OUT045,2054.2157066202076
FDZ40,OUT035,876.32057979798
FDD51,OUT018,544.7908500000003
NCY30,OUT019,384.48867398374006
FDP58,OUT017,3593.1412351254503
FDV49,OUT017,4425.2984470588235
FDY24,OUT019,130.33349056603777
NCO55,OUT017,1740.986152857143
FDR13,OUT017,1874.430959859155
FDS51,OUT017,876.32057979798
FDP26,OUT045,1583.2723999999996
NCB54,OUT027,3175.335988157896
FDF32,OUT017,3087.5075112820514
FDN31,OUT018,3087.5075112820514
DRM48,OUT017,544.7908500000003
FDN20,OUT049,2811.181403212852
DRL01,OUT046,3593.1412351254503
FDV56,OUT049,1740.986152857143
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2539.394235877863
FDF47,OUT027,5669.163351428568
FDX32,OUT046,2539.394235877863
FDX57,OUT049,1517.6348566210045
NCA30,OUT045,2880.9695613636363
FDO49,OUT013,754.596095726496
FDL04,OUT019,230.0085918128655
DRM48,OUT035,643.5588362068967
FDR16,OUT013,3593.1412351254503
NCC19,OUT018,3087.5075112820514
NCE42,OUT045,4109.900606217616
FDY24,OUT017,876.32057979798
FDH19,OUT049,2736.9684298755183
FDJ46,OUT013,2997.4076790419153
FDN45,OUT010,542.9755395973156
FDY08,OUT035,2054.2157066202076
FDZ37,OUT035,1364.0491539906093
NCT30,OUT045,754.596095726496
DRY23,OUT018,544.7908500000003
NCZ30,OUT018,1936.508247826087
FDC44,OUT018,1874.430959859155
FDB45,OUT035,1583.2723999999996
FDY04,OUT013,2346.648786938779
FDM27,OUT046,2811.181403212852
FDZ43,OUT017,4109.900606217616
FDT39,OUT019,384.48867398374006
NCC06,OUT019,286.41777051282065
FDL15,OUT027,4117.3177126315795
FDL57,OUT017,4425.2984470588235
FDU08,OUT046,1517.6348566210045
FDK40,OUT017,4425.2984470588235
FDQ12,OUT010,542.9755395973156
FDS48,OUT017,2539.394235877863
FDP09,OUT045,3753.000099363056
FDW21,OUT049,1517.6348566210045
FDY25,OUT035,3389.226979354837
DRE13,OUT017,1443.524701863354
FDV43,OUT019,130.33349056603777
FDD22,OUT045,1583.2723999999996
FDM46,OUT019,230.0085918128655
NCO30,OUT010,542.9755395973156
FDM25,OUT046,2997.4076790419153
NCN41,OUT049,2054.2157066202076
FDU24,OUT045,1364.0491539906093
FDZ50,OUT046,3389.226979354837
FDP45,OUT013,4425.2984470588235
NCM54,OUT045,2054.2157066202076
FDW10,OUT019,384.48867398374006
FDP20,OUT017,2054.2157066202076
FDK32,OUT046,2539.394235877863
FDN52,OUT049,1248.2233455555552
FDM58,OUT045,1740.986152857143
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.430959859155
FDD35,OUT046,2202.2990201117304
NCK31,OUT035,754.596095726496
FDI40,OUT027,2513.0798546666674
FDT50,OUT019,230.0085918128655
NCT06,OUT046,2811.181403212852
FDT31,OUT035,2880.9695613636363
FDT45,OUT049,876.32057979798
FDT13,OUT045,3087.5075112820514
FDO50,OUT045,1364.0491539906093
NCU18,OUT010,286.41777051282065
NCR54,OUT049,3087.5075112820514
NCO18,OUT018,2736.9684298755183
FDU09,OUT045,876.32057979798
FDT13,OUT018,3087.5075112820514
FDE09,OUT046,1583.2723999999996
NCK53,OUT019,230.0085918128655
FDG45,OUT049,3593.1412351254503
DRH15,OUT035,643.5588362068967
FDO21,OUT019,542.9755395973156
FDD14,OUT027,5669.163351428568
FDC09,OUT046,1740.986152857143
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333339
FDG12,OUT035,1874.430959859155
FDS32,OUT013,1936.508247826087
NCL55,OUT018,3327.952582926828
DRE01,OUT035,3593.1412351254503
DRE15,OUT049,1248.2233455555552
NCL42,OUT045,4109.900606217616
FDP31,OUT013,1103.1862133333339
FDN33,OUT018,1248.2233455555552
FDZ59,OUT046,2384.015126168225
FDE45,OUT010,384.48867398374006
FDJ07,OUT013,1874.430959859155
FDQ45,OUT018,3389.226979354837
FDM33,OUT027,5669.163351428568
FDO15,OUT010,130.33349056603777
FDM46,OUT013,1443.524701863354
FDR03,OUT045,3753.000099363056
FDY49,OUT018,2346.648786938779
FDQ60,OUT045,1874.430959859155
FDW10,OUT049,2736.9684298755183
FDO51,OUT049,643.5588362068967
FDJ40,OUT018,1740.986152857143
FDS20,OUT018,3389.226979354837
FDU45,OUT013,1874.430959859155
FDV02,OUT035,2811.181403212852
FDN09,OUT046,4109.900606217616
NCM55,OUT027,5669.163351428568
FDN23,OUT018,2346.648786938779
FDY31,OUT010,384.48867398374006
FDW03,OUT010,230.0085918128655
FDD14,OUT046,2880.9695613636363
FDV23,OUT017,2054.2157066202076
DRI03,OUT045,2736.9684298755183
FDN13,OUT035,1517.6348566210045
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1364.0491539906093
FDB57,OUT049,3753.000099363056
FDV12,OUT049,1517.6348566210045
FDQ58,OUT013,2346.648786938779
NCA18,OUT017,1874.430959859155
FDH52,OUT049,876.32057979798
FDM24,OUT018,2346.648786938779
NCP43,OUT027,5669.163351428568
NCO18,OUT019,384.48867398374006
FDM32,OUT017,1364.0491539906093
NCL07,OUT017,544.7908500000003
FDK03,OUT013,4425.2984470588235
FDP59,OUT017,1740.986152857143
FDQ24,OUT049,4027.340975
FDQ16,OUT018,1583.2723999999996
FDU44,OUT013,2346.648786938779
FDH28,OUT010,130.33349056603777
FDV28,OUT019,130.33349056603777
FDM22,OUT045,876.32057979798
FDR56,OUT046,3087.5075112820514
FDV39,OUT049,3087.5075112820514
FDU37,OUT019,130.33349056603777
FDQ11,OUT010,542.9755395973156
FDX02,OUT045,3753.000099363056
NCS42,OUT018,1248.2233455555552
FDY57,OUT027,2513.0798546666674
FDB21,OUT049,3593.1412351254503
FDE28,OUT017,3593.1412351254503
FDQ55,OUT017,1874.430959859155
FDA48,OUT049,3593.1412351254503
FDZ19,OUT045,2997.4076790419153
NCC43,OUT045,4027.340975
NCV18,OUT046,1443.524701863354
NCA42,OUT018,2346.648786938779
FDY45,OUT046,4027.340975
NCC30,OUT045,2736.9684298755183
FDM57,OUT013,1443.524701863354
FDL09,OUT010,384.48867398374006
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.430959859155
NCT06,OUT027,4117.3177126315795
FDX26,OUT049,3389.226979354837
FDK32,OUT013,2346.648786938779
DRA12,OUT046,2202.2990201117304
FDO46,OUT010,542.9755395973156
FDE52,OUT013,1248.2233455555552
NCH42,OUT045,4109.900606217616
FDV08,OUT035,643.5588362068967
FDB47,OUT018,3327.952582926828
FDC28,OUT010,230.0085918128655
FDD22,OUT046,1874.430959859155
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3753.000099363056
FDG32,OUT018,3327.952582926828
FDU14,OUT017,4425.2984470588235
FDD28,OUT019,130.33349056603777
NCP41,OUT017,1740.986152857143
FDS08,OUT049,2736.9684298755183
FDX47,OUT045,2384.015126168225
FDC53,OUT019,230.0085918128655
FDQ19,OUT035,4109.900606217616
FDL14,OUT045,2384.015126168225
FDM33,OUT019,542.9755395973156
FDA51,OUT045,1874.430959859155
FDZ27,OUT018,754.596095726496
FDT04,OUT046,643.5588362068967
DRC13,OUT049,2202.2990201117304
FDR16,OUT027,5669.163351428568
FDQ03,OUT027,5669.163351428568
FDE38,OUT035,2384.015126168225
DRH23,OUT027,1378.263185276074
FDT11,OUT019,542.9755395973156
FDD09,OUT035,2736.9684298755183
FDR40,OUT045,1364.0491539906093
FDX07,OUT017,2880.9695613636363
FDR07,OUT035,1517.6348566210045
FDA51,OUT017,1874.430959859155
FDT59,OUT019,542.9755395973156
FDF20,OUT017,3087.5075112820514
FDR13,OUT045,1874.430959859155
FDY26,OUT049,3753.000099363056
FDW04,OUT017,2054.2157066202076
FDK52,OUT017,3593.1412351254503
FDN60,OUT049,2811.181403212852
FDM09,OUT019,384.48867398374006
FDP46,OUT049,1248.2233455555552
FDB50,OUT019,130.33349056603777
NCQ29,OUT049,4027.340975
FDP16,OUT027,5669.163351428568
FDX33,OUT018,2346.648786938779
FDP07,OUT010,542.9755395973156
FDN22,OUT046,4027.340975
FDF39,OUT049,4027.340975
FDS21,OUT017,876.32057979798
NCM42,OUT013,1740.986152857143
FDK50,OUT019,384.48867398374006
DRF13,OUT027,4117.3177126315795
FDH35,OUT018,2346.648786938779
FDP60,OUT018,1517.6348566210045
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.48867398374006
FDE38,OUT049,2384.015126168225
FDI04,OUT049,3087.5075112820514
NCH54,OUT045,2811.181403212852
FDT56,OUT049,876.32057979798
DRD15,OUT018,3327.952582926828
FDV58,OUT013,2880.9695613636363
FDP21,OUT049,3087.5075112820514
FDH05,OUT013,3593.1412351254503
FDR10,OUT027,4117.3177126315795
NCP06,OUT045,2539.394235877863
FDF33,OUT049,1583.2723999999996
DRK37,OUT013,3087.5075112820514
DRH49,OUT045,1364.0491539906093
FDT58,OUT013,2346.648786938779
FDD41,OUT018,1740.986152857143
FDP40,OUT018,1740.986152857143
FDM51,OUT027,2513.0798546666674
FDO45,OUT010,230.0085918128655
FDW33,OUT010,230.0085918128655
FDY24,OUT045,876.32057979798
FDB10,OUT010,542.9755395973156
FDM40,OUT035,2054.2157066202076
NCI06,OUT017,3389.226979354837
FDW12,OUT019,384.48867398374006
FDX48,OUT027,4117.3177126315795
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1517.6348566210045
DRM37,OUT045,3087.5075112820514
FDA38,OUT045,4109.900606217616
FDR36,OUT046,643.5588362068967
FDZ45,OUT046,3087.5075112820514
FDG05,OUT017,2811.181403212852
FDK28,OUT013,4425.2984470588235
FDV47,OUT045,1364.0491539906093
FDN21,OUT045,2811.181403212852
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3389.226979354837
DRY23,OUT013,544.7908500000003
FDA56,OUT017,2202.2990201117304
FDB09,OUT013,1936.508247826087
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2346.648786938779
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2346.648786938779
FDY03,OUT049,1874.430959859155
NCG42,OUT017,2202.2990201117304
DRI13,OUT027,5669.163351428568
FDQ32,OUT013,1936.508247826087
FDW16,OUT035,1443.524701863354
FDU27,OUT046,754.596095726496
FDR28,OUT010,384.48867398374006
FDQ49,OUT010,384.48867398374006
FDS37,OUT046,1874.430959859155
FDW26,OUT018,3327.952582926828
FDX12,OUT018,3327.952582926828
NCP06,OUT013,2346.648786938779
FDW45,OUT010,384.48867398374006
NCN30,OUT049,1517.6348566210045
FDN24,OUT049,876.32057979798
NCL41,OUT027,1378.263185276074
FDR02,OUT019,230.0085918128655
FDD09,OUT010,384.48867398374006
FDS33,OUT010,230.0085918128655
FDU22,OUT045,2054.2157066202076
FDI53,OUT013,2346.648786938779
DRH01,OUT049,2736.9684298755183
FDX32,OUT013,1936.508247826087
NCP30,OUT018,544.7908500000003
FDB60,OUT045,3087.5075112820514
FDB14,OUT049,1248.2233455555552
NCP02,OUT035,876.32057979798
FDJ10,OUT017,2054.2157066202076
FDG34,OUT046,1740.986152857143
NCB18,OUT017,1443.524701863354
FDM16,OUT049,1103.1862133333339
FDW25,OUT018,1248.2233455555552
FDB35,OUT010,230.0085918128655
DRN11,OUT013,1936.508247826087
FDF41,OUT019,542.9755395973156
FDH16,OUT045,1364.0491539906093
NCQ50,OUT018,3327.952582926828
DRH23,OUT018,876.32057979798
DRJ37,OUT013,2346.648786938779
DRJ24,OUT027,5669.163351428568
FDY16,OUT035,2880.9695613636363
FDQ27,OUT045,1740.986152857143
FDZ33,OUT045,2539.394235877863
FDF29,OUT045,2202.2990201117304
FDA08,OUT049,2811.181403212852
FDG31,OUT046,1103.1862133333339
FDE34,OUT019,542.9755395973156
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4425.2984470588235
DRZ24,OUT018,1936.508247826087
NCL54,OUT035,2997.4076790419153
FDR12,OUT049,2997.4076790419153
NCC54,OUT046,3593.1412351254503
DRN59,OUT013,754.596095726496
FDX50,OUT019,230.0085918128655
FDV31,OUT027,5669.163351428568
NCA29,OUT027,4117.3177126315795
FDW60,OUT049,2736.9684298755183
FDX08,OUT017,3389.226979354837
DRD49,OUT013,3593.1412351254503
FDD33,OUT046,3593.1412351254503
FDW35,OUT013,544.7908500000003
FDJ36,OUT017,1740.986152857143
FDV51,OUT035,2811.181403212852
FDW36,OUT046,1583.2723999999996
FDH35,OUT046,2811.181403212852
NCS30,OUT027,3175.335988157896
FDN49,OUT017,544.7908500000003
FDL08,OUT018,3327.952582926828
FDI09,OUT013,3593.1412351254503
FDP19,OUT018,1936.508247826087
FDU21,OUT010,130.33349056603777
NCP41,OUT045,1740.986152857143
FDY10,OUT013,1874.430959859155
FDP12,OUT018,544.7908500000003
NCN26,OUT049,1874.430959859155
FDK44,OUT013,2997.4076790419153
FDC28,OUT049,1583.2723999999996
FDJ41,OUT027,5669.163351428568
NCT29,OUT035,2054.2157066202076
NCH42,OUT019,542.9755395973156
FDU60,OUT018,2346.648786938779
FDS02,OUT045,3087.5075112820514
FDC51,OUT046,2202.2990201117304
FDU03,OUT013,2880.9695613636363
FDX39,OUT045,3753.000099363056
NCY05,OUT010,130.33349056603777
NCL06,OUT027,5669.163351428568
FDD32,OUT035,1364.0491539906093
NCN41,OUT045,2054.2157066202076
NCX53,OUT049,2202.2990201117304
FDU57,OUT019,384.48867398374006
FDQ23,OUT046,1583.2723999999996
FDQ52,OUT045,4027.340975
FDC14,OUT045,643.5588362068967
FDY09,OUT035,2736.9684298755183
FDQ28,OUT045,2539.394235877863
FDV25,OUT046,3753.000099363056
FDJ07,OUT035,1874.430959859155
DRB25,OUT049,1583.2723999999996
FDK52,OUT019,542.9755395973156
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3087.5075112820514
FDT36,OUT035,643.5588362068967
FDV25,OUT017,3753.000099363056
NCN07,OUT027,3175.335988157896
FDC57,OUT017,2880.9695613636363
FDQ03,OUT018,3327.952582926828
FDU23,OUT017,2811.181403212852
NCX41,OUT035,3753.000099363056
NCD06,OUT035,754.596095726496
FDW08,OUT045,1583.2723999999996
NCU29,OUT017,2384.015126168225
NCE06,OUT013,2346.648786938779
FDV52,OUT010,286.41777051282065
FDB02,OUT017,2736.9684298755183
NCR18,OUT045,643.5588362068967
FDK16,OUT049,1517.6348566210045
NCQ29,OUT010,542.9755395973156
FDZ01,OUT019,230.0085918128655
FDW27,OUT035,2384.015126168225
FDD17,OUT018,3327.952582926828
FDW39,OUT013,2736.9684298755183
DRH59,OUT045,1103.1862133333339
FDS52,OUT013,1583.2723999999996
FDU40,OUT027,5669.163351428568
NCF54,OUT013,2997.4076790419153
FDH46,OUT045,1740.986152857143
NCP14,OUT049,1740.986152857143
FDH50,OUT049,3389.226979354837
DRF15,OUT010,384.48867398374006
FDV27,OUT027,2513.0798546666674
NCJ06,OUT049,2202.2990201117304
FDN02,OUT018,3327.952582926828
FDQ51,OUT049,754.596095726496
FDQ07,OUT017,3593.1412351254503
FDS45,OUT049,1740.986152857143
NCJ06,OUT045,2202.2990201117304
FDD36,OUT035,1874.430959859155
FDY25,OUT045,3389.226979354837
FDU52,OUT046,2384.015126168225
DRK47,OUT017,3593.1412351254503
NCL30,OUT017,2054.2157066202076
FDN22,OUT035,4425.2984470588235
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4425.2984470588235
FDT45,OUT017,876.32057979798
NCC54,OUT027,5669.163351428568
FDP08,OUT018,2880.9695613636363
FDU44,OUT046,2811.181403212852
DRG39,OUT035,876.32057979798
FDU32,OUT049,2202.2990201117304
FDY27,OUT049,2736.9684298755183
NCP54,OUT013,1936.508247826087
NCZ41,OUT049,2054.2157066202076
