Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ56,OUT046,3075.7249
FDZ40,OUT019,255.75317
FDS46,OUT027,3004.703
DRD24,OUT045,1860.9814
FDV45,OUT017,3198.0027
FDL26,OUT045,2596.8936
FDA56,OUT018,2066.2957
FDN27,OUT046,1374.6172
FDM20,OUT049,3873.5752
FDO16,OUT017,1515.7515
FDL03,OUT035,3497.7861
FDE58,OUT046,1876.0005
FDI02,OUT027,3290.8315
NCC55,OUT019,35.872707
FDR03,OUT018,4414.9336
FDB14,OUT017,1106.825
FDR45,OUT013,4476.894
NCN07,OUT017,2187.384
FDM51,OUT019,167.88611
FDT52,OUT027,5910.651
FDL26,OUT046,2638.5762
NCZ42,OUT046,4445.855
DRI47,OUT019,897.86707
FDW40,OUT013,2530.6562
FDN34,OUT046,3304.8748
FDS01,OUT035,2428.0444
NCG55,OUT045,2206.7588
FDC11,OUT035,1139.8209
FDX35,OUT018,3009.3796
NCB06,OUT046,2591.0232
FDR09,OUT019,596.06744
FDC53,OUT017,1250.2617
FDY45,OUT013,4353.232
FDA22,OUT010,532.889
FDE02,OUT035,1525.6202
FDW21,OUT045,1629.1195
FDV34,OUT046,1194.204
FDS59,OUT049,1784.848
NCW17,OUT017,2620.2224
NCK54,OUT046,1978.3619
FDG17,OUT019,1051.2407
FDG35,OUT017,3581.907
FDD08,OUT010,83.027115
NCO07,OUT017,5141.4043
FDJ10,OUT010,277.2222
FDW36,OUT017,1490.8359
FDW21,OUT010,-385.76196
FDY19,OUT017,2051.9373
DRE03,OUT013,597.7289
NCC55,OUT049,740.4561
FDH52,OUT010,86.056854
FDO09,OUT017,5037.5435
FDU43,OUT045,3845.9148
FDX09,OUT010,425.11548
FDH40,OUT019,208.97295
FDW58,OUT017,1598.8751
FDC47,OUT017,4036.8484
NCR41,OUT035,1584.7019
DRG49,OUT035,4453.763
FDC52,OUT027,4257.967
FDY13,OUT046,1079.3547
FDY35,OUT013,580.296
FDI35,OUT017,4099.9727
NCU18,OUT049,1754.1783
FDY33,OUT018,2435.013
FDC15,OUT027,3579.7876
FDU01,OUT049,3499.7656
NCU42,OUT046,3419.3467
NCV29,OUT018,2287.9934
NCY30,OUT017,3478.698
FDQ46,OUT049,1784.6764
FDG58,OUT027,3936.6926
FDK33,OUT017,4372.764
NCD07,OUT045,1673.4678
NCX29,OUT027,3673.7734
NCT42,OUT013,1975.4325
DRN59,OUT035,703.25494
FDI44,OUT035,1228.6561
FDA45,OUT049,1296.8357
FDP31,OUT045,893.6522
FDY01,OUT046,1685.0284
FDT09,OUT018,1522.8206
DRH03,OUT027,2223.6204
FDA36,OUT018,1400.3047
NCF31,OUT017,2210.6826
FDG14,OUT049,3182.6057
FDG28,OUT027,6601.1304
FDU14,OUT049,4152.8574
FDY47,OUT019,192.70985
FDI56,OUT049,1729.9656
DRD01,OUT013,577.1154
FDM22,OUT046,1268.2734
FDH33,OUT013,707.33307
DRZ24,OUT013,2395.8623
NCQ38,OUT046,1560.712
FDO16,OUT027,1281.435
FDU07,OUT027,3791.482
NCB07,OUT013,2772.5745
FDU48,OUT045,1721.9789
NCM43,OUT045,2535.6953
FDR31,OUT010,464.82855
DRK49,OUT018,502.04114
NCI30,OUT010,245.15575
DRD60,OUT017,3124.4834
NCG19,OUT046,3392.9885
FDH12,OUT035,1420.2463
FDM32,OUT035,1603.3365
FDM27,OUT035,3073.6719
NCU53,OUT027,3787.451
NCQ18,OUT046,1508.3466
FDS10,OUT013,2158.5781
FDB33,OUT027,5164.9536
FDI12,OUT013,1378.3542
NCW42,OUT013,3428.3938
NCC06,OUT018,2124.5564
FDW02,OUT017,3120.5737
NCD43,OUT017,1887.745
FDM57,OUT018,738.188
FDA58,OUT017,3803.0652
FDK56,OUT046,3003.2483
FDP52,OUT045,4387.148
FDW20,OUT018,1770.3965
FDS52,OUT049,1525.6155
NCT29,OUT018,1559.0471
NCL54,OUT013,3048.219
FDC05,OUT045,2861.1392
FDF34,OUT035,2749.3262
FDP03,OUT027,2773.9973
FDD32,OUT010,77.89352
FDZ10,OUT045,1878.9312
FDZ40,OUT035,888.53674
FDD51,OUT018,470.38742
NCY30,OUT019,389.45016
FDP58,OUT017,3078.1938
FDV49,OUT017,4419.7314
FDY24,OUT019,230.6649
NCO55,OUT017,1555.3448
FDR13,OUT017,1949.0323
FDS51,OUT017,1088.1055
FDP26,OUT045,1656.2491
NCB54,OUT027,2802.0508
FDF32,OUT017,3118.9119
FDN31,OUT018,2316.064
DRM48,OUT017,686.59906
FDN20,OUT049,2919.6577
DRL01,OUT046,4410.9414
FDV56,OUT049,1604.28
DRH13,OUT027,2146.6848
FDA03,OUT017,2735.1672
FDF47,OUT027,7445.8535
FDX32,OUT046,2194.9453
FDX57,OUT049,1579.357
NCA30,OUT045,2614.5269
FDO49,OUT013,758.7447
FDL04,OUT019,118.82943
DRM48,OUT035,831.1206
FDR16,OUT013,4466.591
NCC19,OUT018,3406.3862
NCE42,OUT045,3200.447
FDY24,OUT017,1132.6709
FDH19,OUT049,1480.3722
FDJ46,OUT013,2480.4363
FDN45,OUT010,434.5991
FDY08,OUT035,2051.5706
FDZ37,OUT035,1597.197
NCT30,OUT045,693.5314
DRY23,OUT018,415.91736
NCZ30,OUT018,1980.486
FDC44,OUT018,1705.5739
FDB45,OUT035,1654.3748
FDY04,OUT013,2114.353
FDM27,OUT046,2741.6174
FDZ43,OUT017,4149.4453
FDT39,OUT019,418.2205
NCC06,OUT019,345.80627
FDL15,OUT027,4840.798
FDL57,OUT017,5208.5723
FDU08,OUT046,1467.9337
FDK40,OUT017,4999.7534
FDQ12,OUT010,816.80634
FDS48,OUT017,2461.5737
FDP09,OUT045,4313.776
FDW21,OUT049,1409.99
FDY25,OUT035,3834.2363
DRE13,OUT017,1339.3225
FDV43,OUT019,60.05932
FDD22,OUT045,1494.8553
FDM46,OUT019,272.57104
NCO30,OUT010,659.2
FDM25,OUT046,3242.37
NCN41,OUT049,1916.1713
FDU24,OUT045,1270.9425
FDZ50,OUT046,3260.0469
FDP45,OUT013,4200.277
NCM54,OUT045,2505.1316
FDW10,OUT019,234.58144
FDP20,OUT017,1677.8704
FDK32,OUT046,2581.6204
FDN52,OUT049,1251.3402
FDM58,OUT045,2132.0005
FDZ46,OUT027,2983.6147
NCA18,OUT018,1419.1328
FDD35,OUT046,1966.074
NCK31,OUT035,815.3319
FDI40,OUT027,2718.1553
FDT50,OUT019,152.80513
NCT06,OUT046,2694.9314
FDT31,OUT035,3655.9756
FDT45,OUT049,590.2331
FDT13,OUT045,3555.4863
FDO50,OUT045,1319.825
NCU18,OUT010,323.78146
NCR54,OUT049,3642.0254
NCO18,OUT018,2307.904
FDU09,OUT045,978.80774
FDT13,OUT018,3029.115
FDE09,OUT046,1483.8463
NCK53,OUT019,200.32344
FDG45,OUT049,4046.1453
DRH15,OUT035,704.64514
FDO21,OUT019,430.26852
FDD14,OUT027,6504.905
FDC09,OUT046,1756.4587
FDH45,OUT027,1099.2418
FDV32,OUT046,1164.1736
FDG12,OUT035,2145.554
FDS32,OUT013,1897.268
NCL55,OUT018,2824.8848
DRE01,OUT035,4004.6545
DRE15,OUT049,1419.7451
NCL42,OUT045,4763.4463
FDP31,OUT013,840.629
FDN33,OUT018,1084.9453
FDZ59,OUT046,3237.7798
FDE45,OUT010,352.87094
FDJ07,OUT013,1645.7085
FDQ45,OUT018,2938.9294
FDM33,OUT027,5452.138
FDO15,OUT010,15.30329
FDM46,OUT013,1807.4473
FDR03,OUT045,4041.2927
FDY49,OUT018,2106.8723
FDQ60,OUT045,1964.4467
FDW10,OUT049,2525.2043
FDO51,OUT049,705.8118
FDJ40,OUT018,945.34406
FDS20,OUT018,2355.5454
FDU45,OUT013,2176.8625
FDV02,OUT035,2628.0386
FDN09,OUT046,4099.617
NCM55,OUT027,5527.1064
FDN23,OUT018,2337.46
FDY31,OUT010,377.93295
FDW03,OUT010,164.5369
FDD14,OUT046,3199.4915
FDV23,OUT017,1900.6272
DRI03,OUT045,2594.4915
FDN13,OUT035,1299.6826
FDF45,OUT027,1899.6875
FDU46,OUT035,1459.8278
FDB57,OUT049,3521.787
FDV12,OUT049,1689.0635
FDQ58,OUT013,1924.7661
NCA18,OUT017,1716.8329
FDH52,OUT049,887.07385
FDM24,OUT018,2344.1467
NCP43,OUT027,4245.679
NCO18,OUT019,357.5231
FDM32,OUT017,1338.9343
NCL07,OUT017,857.83167
FDK03,OUT013,3901.9116
FDP59,OUT017,1379.3627
FDQ24,OUT049,4432.143
FDQ16,OUT018,1803.021
FDU44,OUT013,2282.0828
FDH28,OUT010,73.26905
FDV28,OUT019,25.062157
FDM22,OUT045,949.1657
FDR56,OUT046,3012.9744
FDV39,OUT049,2452.6394
FDU37,OUT019,322.299
FDQ11,OUT010,-213.16364
FDX02,OUT045,3770.8638
NCS42,OUT018,1316.5624
FDY57,OUT027,2685.6287
FDB21,OUT049,4562.1533
FDE28,OUT017,4022.4766
FDQ55,OUT017,2430.7515
FDA48,OUT049,3684.9756
FDZ19,OUT045,2446.8628
NCC43,OUT045,2387.7266
NCV18,OUT046,2311.6208
NCA42,OUT018,2581.5422
FDY45,OUT046,3733.8765
NCC30,OUT045,2363.3442
FDM57,OUT013,1115.6693
FDL09,OUT010,302.46024
FDB09,OUT027,3098.542
FDT44,OUT035,1871.9777
NCT06,OUT027,4565.111
FDX26,OUT049,3995.0073
FDK32,OUT013,3136.591
DRA12,OUT046,2255.6538
FDO46,OUT010,816.7569
FDE52,OUT013,1375.6803
NCH42,OUT045,4675.3125
FDV08,OUT035,729.2138
FDB47,OUT018,2563.6528
FDC28,OUT010,305.06622
FDD22,OUT046,2019.2006
FDS07,OUT027,2978.8328
DRI13,OUT045,3718.132
FDG32,OUT018,3553.1226
FDU14,OUT017,4085.0225
FDD28,OUT019,150.80075
NCP41,OUT017,1803.8054
FDS08,OUT049,1908.3243
FDX47,OUT045,2102.9211
FDC53,OUT019,270.17026
FDQ19,OUT035,4189.3296
FDL14,OUT045,2395.4587
FDM33,OUT019,1198.7404
FDA51,OUT045,2160.838
FDZ27,OUT018,515.7029
FDT04,OUT046,543.3512
DRC13,OUT049,2324.802
FDR16,OUT027,5838.481
FDQ03,OUT027,5480.5093
FDE38,OUT035,2847.3027
DRH23,OUT027,2026.3499
FDT11,OUT019,700.06836
FDD09,OUT035,3377.2256
FDR40,OUT045,1784.3907
FDX07,OUT017,3055.671
FDR07,OUT035,1405.2401
FDA51,OUT017,2126.6409
FDT59,OUT019,931.3735
FDF20,OUT017,3694.8496
FDR13,OUT045,1401.88
FDY26,OUT049,4864.824
FDW04,OUT017,2133.1853
FDK52,OUT017,5058.4087
FDN60,OUT049,3401.4468
FDM09,OUT019,571.56744
FDP46,OUT049,1558.3135
FDB50,OUT019,174.35162
NCQ29,OUT049,4221.721
FDP16,OUT027,6334.323
FDX33,OUT018,2338.7144
FDP07,OUT010,851.53705
FDN22,OUT046,3624.8044
FDF39,OUT049,6169.572
FDS21,OUT017,1016.6779
NCM42,OUT013,1475.3896
FDK50,OUT019,312.45
DRF13,OUT027,3933.6704
FDH35,OUT018,1733.2244
FDP60,OUT018,904.2246
DRJ49,OUT027,3298.6423
NCT42,OUT019,313.23383
FDE38,OUT049,2948.2517
FDI04,OUT049,3176.517
NCH54,OUT045,2793.982
FDT56,OUT049,841.4055
DRD15,OUT018,2742.5723
FDV58,OUT013,2511.659
FDP21,OUT049,4535.1377
FDH05,OUT013,4035.4192
FDR10,OUT027,4553.1934
NCP06,OUT045,2280.5393
FDF33,OUT049,2166.8242
DRK37,OUT013,3113.7292
DRH49,OUT045,1240.5493
FDT58,OUT013,2139.4148
FDD41,OUT018,1647.8057
FDP40,OUT018,1273.187
FDM51,OUT027,2404.7917
FDO45,OUT010,157.61015
FDW33,OUT010,329.24512
FDY24,OUT045,1069.4689
FDB10,OUT010,-584.0071
FDM40,OUT035,2100.4893
NCI06,OUT017,3227.938
FDW12,OUT019,410.39795
FDX48,OUT027,4532.869
NCW05,OUT027,2510.2192
FDX27,OUT017,1487.536
DRM37,OUT045,2849.348
FDA38,OUT045,3017.9192
FDR36,OUT046,612.4492
FDZ45,OUT046,3048.9202
FDG05,OUT017,3003.109
FDK28,OUT013,4690.249
FDV47,OUT045,1274.355
FDN21,OUT045,1946.8246
FDP20,OUT027,2953.1301
FDI35,OUT045,3891.8057
DRY23,OUT013,699.2177
FDA56,OUT017,2386.7476
FDB09,OUT013,1915.8545
NCO26,OUT027,2838.9226
FDQ49,OUT018,2231.1206
FDI52,OUT027,3341.34
FDZ44,OUT027,2778.027
FDZ09,OUT018,2451.2463
FDY03,OUT049,1813.2101
NCG42,OUT017,1964.3441
DRI13,OUT027,5888.844
FDQ32,OUT013,2045.0925
FDW16,OUT035,1583.9043
FDU27,OUT046,948.52344
FDR28,OUT010,506.3658
FDQ49,OUT010,476.12973
FDS37,OUT046,1871.2568
FDW26,OUT018,2265.2932
FDX12,OUT018,3657.3586
NCP06,OUT013,2036.0802
FDW45,OUT010,264.19696
NCN30,OUT049,1340.3625
FDN24,OUT049,799.0838
NCL41,OUT027,1028.4276
FDR02,OUT019,288.97525
FDD09,OUT010,471.3027
FDS33,OUT010,380.13895
FDU22,OUT045,1831.1005
FDI53,OUT013,2709.6736
DRH01,OUT049,2247.2024
FDX32,OUT013,2209.7725
NCP30,OUT018,533.86255
FDB60,OUT045,2867.4326
FDB14,OUT049,1538.9857
NCP02,OUT035,857.787
FDJ10,OUT017,1489.3115
FDG34,OUT046,1939.2191
NCB18,OUT017,1498.4594
FDM16,OUT049,939.8344
FDW25,OUT018,1074.1718
FDB35,OUT010,189.63844
DRN11,OUT013,1923.9067
FDF41,OUT019,736.8658
FDH16,OUT045,1229.6377
NCQ50,OUT018,3483.5393
DRH23,OUT018,811.1129
DRJ37,OUT013,1855.2692
DRJ24,OUT027,4049.225
FDY16,OUT035,2916.826
FDQ27,OUT045,2505.9531
FDZ33,OUT045,2090.3792
FDF29,OUT045,2088.8242
FDA08,OUT049,2973.0151
FDG31,OUT046,1107.8143
FDE34,OUT019,859.62866
NCR30,OUT027,1716.2937
FDV33,OUT035,3121.4534
DRZ24,OUT018,1739.2343
NCL54,OUT035,2925.9492
FDR12,OUT049,2668.5046
NCC54,OUT046,3640.0737
DRN59,OUT013,757.8134
FDX50,OUT019,241.36987
FDV31,OUT027,4406.4307
NCA29,OUT027,4832.976
FDW60,OUT049,2598.3577
FDX08,OUT017,3807.3062
DRD49,OUT013,3367.9326
FDD33,OUT046,3865.5862
FDW35,OUT013,750.267
FDJ36,OUT017,1592.6724
FDV51,OUT035,2840.7437
FDW36,OUT046,1502.9269
FDH35,OUT046,2343.582
NCS30,OUT027,2913.1716
FDN49,OUT017,432.3677
FDL08,OUT018,3537.488
FDI09,OUT013,4012.7173
FDP19,OUT018,1556.4896
FDU21,OUT010,32.249355
NCP41,OUT045,1474.0055
FDY10,OUT013,1833.6621
FDP12,OUT018,397.51852
NCN26,OUT049,1726.4243
FDK44,OUT013,2649.9304
FDC28,OUT049,1400.658
FDJ41,OUT027,6548.9536
NCT29,OUT035,1821.065
NCH42,OUT019,329.86124
FDU60,OUT018,3166.606
FDS02,OUT045,3569.0793
FDC51,OUT046,2258.6086
FDU03,OUT013,3078.5732
FDX39,OUT045,4754.314
NCY05,OUT010,120.83851
NCL06,OUT027,6597.7085
FDD32,OUT035,1036.0106
NCN41,OUT045,1793.0116
NCX53,OUT049,2347.8438
FDU57,OUT019,323.17813
FDQ23,OUT046,1682.401
FDQ52,OUT045,4503.8345
FDC14,OUT045,607.0016
FDY09,OUT035,2733.9512
FDQ28,OUT045,2629.666
FDV25,OUT046,6008.984
FDJ07,OUT035,1888.7725
DRB25,OUT049,1510.4674
FDK52,OUT019,226.38019
FDY52,OUT027,1458.2849
FDB28,OUT046,2754.012
FDT36,OUT035,590.98376
FDV25,OUT017,4066.8618
NCN07,OUT027,2991.2788
FDC57,OUT017,3077.3438
FDQ03,OUT018,2943.8455
FDU23,OUT017,2542.5217
NCX41,OUT035,3566.7412
NCD06,OUT035,835.3444
FDW08,OUT045,1522.982
NCU29,OUT017,2806.39
NCE06,OUT013,1660.3755
FDV52,OUT010,178.6947
FDB02,OUT017,3048.8728
NCR18,OUT045,672.459
FDK16,OUT049,1589.387
NCQ29,OUT010,1027.5001
FDZ01,OUT019,369.47052
FDW27,OUT035,2459.5562
FDD17,OUT018,2472.9763
FDW39,OUT013,2500.4368
DRH59,OUT045,1084.1549
FDS52,OUT013,1961.7935
FDU40,OUT027,6705.968
NCF54,OUT013,2552.8096
FDH46,OUT045,1539.2953
NCP14,OUT049,1897.5405
FDH50,OUT049,3746.6482
DRF15,OUT010,95.147545
FDV27,OUT027,2230.0662
NCJ06,OUT049,2437.314
FDN02,OUT018,3239.5337
FDQ51,OUT049,906.2642
FDQ07,OUT017,4159.957
FDS45,OUT049,1764.4944
NCJ06,OUT045,2000.3457
FDD36,OUT035,2169.1536
FDY25,OUT045,2759.7544
FDU52,OUT046,2255.3147
DRK47,OUT017,4017.7356
NCL30,OUT017,2075.5166
FDN22,OUT035,3738.0684
NCF30,OUT027,3229.5994
FDK03,OUT035,4993.939
FDT45,OUT017,696.39526
NCC54,OUT027,6893.674
FDP08,OUT018,2913.6245
FDU44,OUT046,2734.635
DRG39,OUT035,930.37885
FDU32,OUT049,1995.9043
FDY27,OUT049,2588.279
NCP54,OUT013,1998.6536
NCZ41,OUT049,1801.44
DRL49,OUT013,2365.1387
FDI05,OUT018,1253.0188
FDY56,OUT045,5598.1436
DRC13,OUT013,1786.7095
NCV29,OUT017,3422.9143
FDR24,OUT049,1323.5533
FDZ34,OUT018,3014.8208
FDP37,OUT035,2053.9553
FDX08,OUT027,5185.357
FDS57,OUT045,1781.6083
NCG18,OUT049,1488.7351
FDK25,OUT018,2776.1243
FDH53,OUT049,1420.063
DRI59,OUT018,3695.7415
FDA52,OUT046,2447.9119
FDT20,OUT010,101.39383
FDE36,OUT019,559.04645
FDI24,OUT017,3368.1892
FDB28,OUT018,2697.842
FDV11,OUT017,2598.0754
FDP01,OUT046,2426.9697
FDD34,OUT027,3962.5522
FDJ50,OUT027,1095.1407
FDZ44,OUT013,1824.3394
DRO59,OUT035,1076.8137
DRB48,OUT045,611.8852
FDR21,OUT018,2340.795
NCE42,OUT010,709.8142
FDO23,OUT046,1634.0361
NCE30,OUT018,2741.147
FDQ22,OUT035,611.7666
FDY01,OUT045,1852.1742
FDS08,OUT017,2039.8522
FDG28,OUT018,3024.794
FDQ51,OUT018,540.07196
FDB05,OUT017,4294.868
FDO56,OUT049,1712.398
FDE02,OUT018,1224.5321
FDN45,OUT017,3569.7263
FDS09,OUT013,558.54584
NCA54,OUT018,2518.1694
FDP09,OUT010,476.10672
FDC53,OUT045,1193.5325
NCM55,OUT017,3021.3276
FDL09,OUT018,2356.6797
FDA11,OUT019,303.03638
FDA50,OUT045,1131.3247
FDC23,OUT017,3252.6758
FDE22,OUT049,2507.9578
FDD23,OUT046,3595.3716
NCA29,OUT049,3019.6467
FDK38,OUT046,2243.8552
DRC13,OUT046,1943.781
NCP43,OUT049,2844.2393
FDX28,OUT049,1650.3392
FDF08,OUT049,1383.2147
FDZ33,OUT046,2125.9114
FDD10,OUT049,1884.3677
FDO58,OUT017,2632.664
FDI50,OUT017,4275.674
FDO58,OUT045,2470.2507
FDX08,OUT013,3552.5916
NCK17,OUT010,68.13685
FDF39,OUT035,5955.6455
FDU45,OUT010,324.98413
NCJ18,OUT018,1590.1385
DRC27,OUT019,-592.0517
DRC25,OUT035,1623.9545
FDU59,OUT035,2245.8882
FDU28,OUT035,3295.1494
NCP30,OUT046,760.34753
FDB39,OUT018,810.679
FDE41,OUT013,1136.1833
DRH11,OUT010,348.85568
FDA58,OUT045,2889.891
FDU50,OUT046,1338.874
FDM34,OUT013,1741.4714
FDM44,OUT027,2613.869
FDR39,OUT045,3523.5571
FDM25,OUT045,2536.946
FDQ49,OUT049,2375.0046
DRH25,OUT018,498.18826
FDM09,OUT027,3396.0747
FDL44,OUT019,384.12527
NCR42,OUT018,386.016
DRL59,OUT046,900.7188
FDX43,OUT013,2238.5454
DRK47,OUT010,533.71246
FDU48,OUT018,1198.4655
FDY12,OUT045,924.96045
NCN43,OUT018,1768.5931
NCM55,OUT018,2238.037
FDQ21,OUT027,3449.7888
FDX13,OUT035,4202.0195
NCK30,OUT027,4769.128
FDG20,OUT049,2548.994
DRG27,OUT017,753.2943
FDY14,OUT018,3449.0388
FDP59,OUT035,1961.0775
FDU60,OUT017,3023.2646
NCC18,OUT019,528.1752
DRJ39,OUT017,3870.2734
FDS07,OUT049,1608.3153
FDM08,OUT027,5897.396
FDP51,OUT045,2081.926
FDU16,OUT035,1747.5509
FDH12,OUT013,1489.7529
DRE48,OUT010,549.2255
NCL42,OUT027,6412.76
FDR21,OUT045,2620.866
NCW29,OUT035,2349.5317
FDO11,OUT013,4082.8828
NCM31,OUT049,2407.3474
FDV35,OUT019,357.21225
FDF58,OUT017,858.2477
NCE43,OUT049,3458.41
FDA02,OUT035,2715.1414
DRL37,OUT010,351.051
FDR24,OUT018,1074.0392
FDW59,OUT049,1376.8853
FDS22,OUT049,854.4247
FDW24,OUT017,776.41907
FDU24,OUT035,1534.3367
FDA21,OUT027,5999.2305
FDH58,OUT027,3395.6833
FDW36,OUT018,1365.984
FDI45,OUT027,4977.778
FDU01,OUT018,2543.0957
FDF35,OUT027,2284.9517
FDU43,OUT019,-657.1068
FDE24,OUT019,316.962
