Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL46,OUT045,2015.903193664206
FDS60,OUT027,4950.027257556929
NCO06,OUT017,1122.340371921182
FDO16,OUT035,1428.057002968457
FDC60,OUT049,1431.3219260799985
FDA48,OUT018,3790.4575893093956
FDZ36,OUT027,5048.5073447368395
FDK27,OUT045,2110.103367685592
FDW23,OUT018,1122.340371921182
FDM14,OUT018,1857.6888798238535
FDM14,OUT013,1745.243749392713
FDW60,OUT018,3390.8270128212116
FDE21,OUT013,1999.4619925373136
NCM42,OUT035,1797.90287451362
FDY59,OUT010,1221.1222926629007
DRI49,OUT049,1369.2970962469758
FDT28,OUT019,456.7892393939396
FDQ22,OUT018,1122.340371921182
FDR60,OUT049,1329.798916922027
FDC50,OUT019,1221.1222926629007
FDV24,OUT013,2582.8275493202855
DRF48,OUT010,563.7759411764702
FDQ47,OUT046,1122.340371921182
DRN36,OUT049,1690.2010749298936
NCY06,OUT035,2375.7681977687644
FDE52,OUT035,1473.6369975794262
NCB54,OUT045,2375.7681977687644
NCF31,OUT035,2665.67786891212
FDJ08,OUT027,5087.351841997273
NCC07,OUT017,1739.2090663023703
NCD19,OUT027,1891.3226953846154
FDL46,OUT049,2015.903193664206
FDM20,OUT045,4096.056936162685
NCI06,OUT010,538.913112876712
DRM11,OUT035,5025.102977571846
NCH07,OUT018,2958.461022254498
FDS23,OUT013,2320.3129999999887
FDO49,OUT018,1122.340371921182
FDS35,OUT049,1152.9994504512672
DRK39,OUT045,1415.7259611479037
DRI39,OUT049,1122.340371921182
FDV04,OUT017,2868.68466629502
NCN14,OUT035,3724.232756392798
FDH08,OUT013,3971.6700192721673
FDS20,OUT046,3711.139200819237
FDV40,OUT049,1227.240132839072
FDZ48,OUT010,1265.961434300518
FDS24,OUT027,2065.7033765289234
FDK44,OUT049,3332.5147495053347
FDS48,OUT045,2633.879405409151
FDK26,OUT010,557.9707892116182
FDD23,OUT045,3711.139200819237
NCH54,OUT017,2988.509479518799
NCP14,OUT010,1252.354862179482
FDM60,OUT010,821.7524498334425
FDV24,OUT017,2569.681759342915
FDH08,OUT018,3855.7126431304223
FDS12,OUT027,3366.311932915364
FDR39,OUT027,4858.783849528309
FDP12,OUT027,1891.3226953846154
DRF60,OUT027,6092.57298708231
FDC09,OUT035,1739.2090663023703
FDF50,OUT018,3556.9723569751395
FDG28,OUT035,4063.122964462464
NCE19,OUT017,1122.340371921182
NCM53,OUT010,1252.354862179482
NCN18,OUT049,1884.5635627263032
FDF32,OUT035,3688.2262312143375
FDF11,OUT013,4204.818072008739
DRI59,OUT049,3855.7126431304223
NCG54,OUT035,3193.546733253373
FDM44,OUT046,1739.2090663023703
FDT57,OUT018,3868.486874952566
FDV24,OUT046,2616.1466881588417
FDI50,OUT019,605.7702970588238
FDS09,OUT035,1122.340371921182
NCC31,OUT027,4126.251113333332
FDQ07,OUT019,598.7150644295302
FDC22,OUT017,3676.590472518204
FDZ56,OUT046,3204.1013256275132
FDZ40,OUT019,821.7524498334425
FDS46,OUT027,2633.879405409151
DRD24,OUT045,2409.6886038671664
FDV45,OUT017,3729.7256076303943
FDL26,OUT045,2939.501282440039
FDA56,OUT018,2134.145339566074
FDN27,OUT046,2015.034395341615
FDM20,OUT049,4096.056936162685
FDO16,OUT017,1400.902325096525
FDL03,OUT035,3778.260567840963
FDE58,OUT046,2015.034395341615
FDI02,OUT027,2616.1466881588417
NCC55,OUT019,821.7524498334425
FDR03,OUT018,3739.984415536039
FDB14,OUT017,1597.3669783673456
FDR45,OUT013,4174.860789138926
NCN07,OUT017,2317.392885353153
FDM51,OUT019,1247.0737202744833
FDT52,OUT027,6117.656939263211
FDL26,OUT046,2939.501282440039
NCZ42,OUT046,4096.842909245906
DRI47,OUT019,457.84198686131384
FDW40,OUT013,2453.526633888886
FDN34,OUT046,3204.1013256275132
FDS01,OUT035,3485.4859406421224
NCG55,OUT045,2015.034395341615
FDC11,OUT035,1431.3219260799985
FDX35,OUT018,3777.2229070377552
NCB06,OUT046,2992.4427512974044
FDR09,OUT019,2503.7046123222844
FDC53,OUT017,1686.458174922412
FDY45,OUT013,4394.909875539568
FDA22,OUT010,486.85888495575233
FDE02,OUT035,1690.2010749298936
FDW21,OUT045,1735.7672320000008
FDV34,OUT046,1193.8406426515921
FDS59,OUT049,1793.0814147134292
NCW17,OUT017,2307.2276146372274
NCK54,OUT046,2009.710527386538
FDG17,OUT019,2858.109060024594
FDG35,OUT017,3312.1045323809467
FDD08,OUT010,821.7524498334425
NCO07,OUT017,3862.205090756291
FDJ10,OUT010,1329.798916922027
FDW36,OUT017,1731.9730811244983
FDW21,OUT010,1250.08223407949
FDY19,OUT017,1982.4222212534087
DRE03,OUT013,1122.340371921182
NCC55,OUT049,1122.340371921182
FDH52,OUT010,843.5665348635232
FDO09,OUT017,4653.489093609763
FDU43,OUT045,4063.122964462464
FDX09,OUT010,511.83213398058234
FDH40,OUT019,1106.0700741989856
FDW58,OUT017,1731.9730811244983
FDC47,OUT017,3903.812182776361
NCR41,OUT035,1688.8727031468547
DRG49,OUT035,4063.122964462464
FDC52,OUT027,3973.6346287518004
FDY13,OUT046,1204.3623983870955
FDY35,OUT013,1122.340371921182
FDI35,OUT017,3590.7321167929354
NCU18,OUT049,2501.176926551366
FDY33,OUT018,2958.461022254498
FDC15,OUT027,4163.168313259667
FDU01,OUT049,3777.540533993622
NCU42,OUT046,3204.1013256275132
NCV29,OUT018,3434.340752327589
NCY30,OUT017,3781.529966129637
FDQ46,OUT049,1956.7754728249204
FDG58,OUT027,4126.881806038421
FDK33,OUT017,3868.644350505044
NCD07,OUT045,2015.034395341615
NCX29,OUT027,3805.93163935657
NCT42,OUT013,2582.8275493202855
DRN59,OUT035,1122.340371921182
FDI44,OUT035,1351.3035748747566
FDA45,OUT049,3434.5555252411564
FDP31,OUT045,1154.242998890121
FDY01,OUT046,2015.903193664206
FDT09,OUT018,2318.0200557966527
DRH03,OUT027,2210.5081188533572
FDA36,OUT018,3619.1900789092456
NCF31,OUT017,2680.9963531839076
FDG14,OUT049,2650.3981455555563
FDG28,OUT027,6108.5539604206315
FDU14,OUT049,4096.056936162685
FDY47,OUT019,1329.798916922027
FDI56,OUT049,1494.4191155279507
DRD01,OUT013,1122.340371921182
FDM22,OUT046,1122.340371921182
FDH33,OUT013,1122.340371921182
DRZ24,OUT013,1999.4619925373136
NCQ38,OUT046,1739.2090663023703
FDO16,OUT027,2034.9826578947375
FDU07,OUT027,3840.5590665024615
NCB07,OUT013,3805.93163935657
FDU48,OUT045,2390.2682426647757
NCM43,OUT045,3164.337501902062
FDR31,OUT010,466.0333680000003
DRK49,OUT018,1122.340371921182
NCI30,OUT010,1600.019532427184
DRD60,OUT017,3544.0448892822183
NCG19,OUT046,3892.5096958405356
FDH12,OUT035,1739.2090663023703
FDM32,OUT035,1592.027436736738
FDM27,OUT035,2939.501282440039
NCU53,OUT027,4159.204141048501
NCQ18,OUT046,1727.4188952699458
FDS10,OUT013,3615.559433743756
FDB33,OUT027,4236.336574117652
FDI12,OUT013,1423.7742237020316
NCW42,OUT013,3922.839899409851
NCC06,OUT018,2307.6275135285946
FDW02,OUT017,2256.111422781334
NCD43,OUT017,1731.9730811244983
FDM57,OUT018,1400.902325096525
FDA58,OUT017,3915.6171401521115
FDK56,OUT046,3681.7078608890524
FDP52,OUT045,3923.0147101515795
FDW20,OUT018,2135.0603753683467
FDS52,OUT049,1735.7672320000008
NCT29,OUT018,2049.528655096422
NCL54,OUT013,3485.4859406421224
FDC05,OUT045,3708.6096218246794
FDF34,OUT035,3759.4536595593436
FDP03,OUT027,2827.4040755760366
FDD32,OUT010,1106.0700741989856
FDZ10,OUT045,2375.7681977687644
FDZ40,OUT035,1122.340371921182
FDD51,OUT018,1122.340371921182
NCY30,OUT019,535.1990272108842
FDP58,OUT017,3826.49449594235
FDV49,OUT017,4867.332909780284
FDY24,OUT019,821.7524498334425
NCO55,OUT017,1740.7845573120173
FDR13,OUT017,1982.4222212534087
FDS51,OUT017,1123.0819258409795
FDP26,OUT045,1739.2090663023703
NCB54,OUT027,3389.2452088355417
FDF32,OUT017,3681.7306008416303
FDN31,OUT018,3619.1900789092456
DRM48,OUT017,1122.340371921182
FDN20,OUT049,3212.2076469610092
DRL01,OUT046,3915.6171401521115
FDV56,OUT049,1745.243749392713
DRH13,OUT027,2310.843844444445
FDA03,OUT017,2582.8275493202855
FDF47,OUT027,5379.9541251396495
FDX32,OUT046,2627.19075784172
FDX57,OUT049,1690.2010749298936
NCA30,OUT045,3724.232756392798
FDO49,OUT013,1122.340371921182
FDL04,OUT019,1247.0737202744833
DRM48,OUT035,1122.340371921182
FDR16,OUT013,3855.7126431304223
NCC19,OUT018,3563.9675820312455
NCE42,OUT045,4096.056936162685
FDY24,OUT017,1122.340371921182
FDH19,OUT049,3343.5828560232253
FDJ46,OUT013,3332.5147495053347
FDN45,OUT010,604.8880605263154
FDY08,OUT035,2391.975185612651
FDZ37,OUT035,1431.3219260799985
NCT30,OUT045,1122.340371921182
DRY23,OUT018,1122.340371921182
NCZ30,OUT018,2107.23928312932
FDC44,OUT018,1979.7929144040452
FDB45,OUT035,1739.2090663023703
FDY04,OUT013,3002.910872507547
FDM27,OUT046,2992.4427512974044
FDZ43,OUT017,4145.8652817314505
FDT39,OUT019,456.7892393939396
NCC06,OUT019,1351.3035748747566
FDL15,OUT027,4163.168313259667
FDL57,OUT017,4934.46742318105
FDU08,OUT046,1694.5289504288141
FDK40,OUT017,4859.588857315516
FDQ12,OUT010,627.0647071428574
FDS48,OUT017,2598.1393797542396
FDP09,OUT045,3855.7126431304223
FDW21,OUT049,1727.4188952699458
FDY25,OUT035,3513.063880140261
DRE13,OUT017,1419.5325164766814
FDV43,OUT019,821.7524498334425
FDD22,OUT045,1924.5645831876764
FDM46,OUT019,1209.053465994239
NCO30,OUT010,552.3982808
FDM25,OUT046,3312.1045323809467
NCN41,OUT049,2152.986756403269
FDU24,OUT045,1633.97667160789
FDZ50,OUT046,3708.6096218246794
FDP45,OUT013,4174.860789138926
NCM54,OUT045,2375.7681977687644
FDW10,OUT019,510.82016422764235
FDP20,OUT017,2307.2276146372274
FDK32,OUT046,2633.879405409151
FDN52,OUT049,1433.4327808727942
FDM58,OUT045,1884.5635627263032
FDZ46,OUT027,2523.384042331289
NCA18,OUT018,1979.7929144040452
FDD35,OUT046,2118.555401289333
NCK31,OUT035,1122.340371921182
FDI40,OUT027,2303.527949327958
FDT50,OUT019,1227.240132839072
NCT06,OUT046,3164.337501902062
FDT31,OUT035,3778.260567840963
FDT45,OUT049,1122.340371921182
FDT13,OUT045,3778.260567840963
FDO50,OUT045,1498.6585645614039
NCU18,OUT010,1329.798916922027
NCR54,OUT049,3722.868146209488
NCO18,OUT018,3434.340752327589
FDU09,OUT045,1122.340371921182
FDT13,OUT018,3680.2751813418076
FDE09,OUT046,1956.7754728249204
NCK53,OUT019,1246.6615714418542
FDG45,OUT049,3778.7952844040974
DRH15,OUT035,1122.340371921182
FDO21,OUT019,601.1440740088105
FDD14,OUT027,5103.766723076925
FDC09,OUT046,1739.2090663023703
FDH45,OUT027,1891.3226953846154
FDV32,OUT046,1152.9994504512672
FDG12,OUT035,2017.5063925072066
FDS32,OUT013,2340.8758443933284
NCL55,OUT018,3909.416960107393
DRE01,OUT035,3896.548000416972
DRE15,OUT049,1333.3870659698032
NCL42,OUT045,4063.122964462464
FDP31,OUT013,1152.9176136231872
FDN33,OUT018,1616.0780746902672
FDZ59,OUT046,3019.689053549189
FDE45,OUT010,535.1990272108842
FDJ07,OUT013,1999.4619925373136
FDQ45,OUT018,3631.9714906274144
FDM33,OUT027,5298.216469675093
FDO15,OUT010,990.4864627539508
FDM46,OUT013,1611.5199309041816
FDR03,OUT045,3825.4968839960557
FDY49,OUT018,3153.441110762606
FDQ60,OUT045,2015.903193664206
FDW10,OUT049,3332.5147495053347
FDO51,OUT049,1122.340371921182
FDJ40,OUT018,1747.4201156854988
FDS20,OUT018,3534.1935274597067
FDU45,OUT013,1956.4637575916215
FDV02,OUT035,3193.546733253373
FDN09,OUT046,4096.842909245906
NCM55,OUT027,5103.766723076925
FDN23,OUT018,2577.86821691611
FDY31,OUT010,457.84198686131384
FDW03,OUT010,1252.354862179482
FDD14,OUT046,3724.232756392798
FDV23,OUT017,2210.5081188533572
DRI03,OUT045,3265.1775106361783
FDN13,OUT035,1727.4188952699458
FDF45,OUT027,1891.3226953846154
FDU46,OUT035,1431.3219260799985
FDB57,OUT049,3903.365298761714
FDV12,OUT049,1727.4188952699458
FDQ58,OUT013,2577.8763774574
NCA18,OUT017,1982.4222212534087
FDH52,OUT049,1122.340371921182
FDM24,OUT018,2582.8275493202855
NCP43,OUT027,4979.050104803503
NCO18,OUT019,535.1990272108842
FDM32,OUT017,1495.4960773549008
NCL07,OUT017,1122.340371921182
FDK03,OUT013,4170.390017137444
FDP59,OUT017,1731.9730811244983
FDQ24,OUT049,4063.122964462464
FDQ16,OUT018,1796.5367954000014
FDU44,OUT013,2958.461022254498
FDH28,OUT010,821.7524498334425
FDV28,OUT019,821.7524498334425
FDM22,OUT045,1122.340371921182
FDR56,OUT046,3724.232756392798
FDV39,OUT049,3758.1587894475965
FDU37,OUT019,1066.2954071339702
FDQ11,OUT010,1736.5262192949906
FDX02,OUT045,3882.648017485258
NCS42,OUT018,1594.832577432433
FDY57,OUT027,2210.5081188533572
FDB21,OUT049,3892.5096958405356
FDE28,OUT017,3896.548000416972
FDQ55,OUT017,1982.4222212534087
FDA48,OUT049,3866.5647295332888
FDZ19,OUT045,3250.679509321727
NCC43,OUT045,3894.8539485634124
NCV18,OUT046,1408.1276572727274
NCA42,OUT018,2845.640114754096
FDY45,OUT046,4788.445132844776
NCC30,OUT045,3513.063880140261
FDM57,OUT013,1419.5325164766814
FDL09,OUT010,486.85888495575233
FDB09,OUT027,2910.6044585097384
FDT44,OUT035,2015.903193664206
NCT06,OUT027,4353.475788516499
FDX26,OUT049,3722.868146209488
FDK32,OUT013,2689.1654442678782
DRA12,OUT046,2479.6565904026834
FDO46,OUT010,552.1886277777772
FDE52,OUT013,1426.048267812143
NCH42,OUT045,3938.3353251437265
FDV08,OUT035,1122.340371921182
FDB47,OUT018,3729.7256076303943
FDC28,OUT010,1265.961434300518
FDD22,OUT046,2015.903193664206
FDS07,OUT027,2633.814122437861
DRI13,OUT045,3855.7126431304223
FDG32,OUT018,3819.141751881564
FDU14,OUT017,4193.2511325051355
FDD28,OUT019,821.7524498334425
NCP41,OUT017,1798.961138562092
FDS08,OUT049,3265.1775106361783
FDX47,OUT045,2958.461022254498
FDC53,OUT019,1246.6615714418542
FDQ19,OUT035,4096.056936162685
FDL14,OUT045,2899.741535794276
FDM33,OUT019,604.8880605263154
FDA51,OUT045,2015.903193664206
FDZ27,OUT018,1122.340371921182
FDT04,OUT046,1122.340371921182
DRC13,OUT049,2199.6797537993957
FDR16,OUT027,5199.817995519347
FDQ03,OUT027,6077.76616238003
FDE38,OUT035,3141.6328341888384
DRH23,OUT027,1891.3226953846154
FDT11,OUT019,557.949866350711
FDD09,OUT035,3510.3354003698128
FDR40,OUT045,1408.1276572727274
FDX07,OUT017,3739.984415536039
FDR07,OUT035,1690.2010749298936
FDA51,OUT017,1982.4222212534087
FDT59,OUT019,627.0647071428574
FDF20,OUT017,3778.260567840963
FDR13,OUT045,2015.903193664206
FDY26,OUT049,3855.502768198527
FDW04,OUT017,2307.2276146372274
FDK52,OUT017,3904.1639319889987
FDN60,OUT049,2987.086995952251
FDM09,OUT019,509.58032449799174
FDP46,OUT049,1433.4327808727942
FDB50,OUT019,1056.0827663251664
NCQ29,OUT049,4660.228981679386
FDP16,OUT027,6168.204030658659
FDX33,OUT018,2974.0147925167316
FDP07,OUT010,567.7403419047616
FDN22,OUT046,3890.3957516311125
FDF39,OUT049,4961.3164447480785
FDS21,OUT017,1122.340371921182
NCM42,OUT013,1743.6746485889535
FDK50,OUT019,482.53229248120334
DRF13,OUT027,3950.0763234567935
FDH35,OUT018,2996.250120137685
FDP60,OUT018,1716.1780047761172
DRJ49,OUT027,3282.9284313901358
NCT42,OUT019,457.84198686131384
FDE38,OUT049,3149.586446791772
FDI04,OUT049,3730.798626050085
NCH54,OUT045,2979.866004796664
FDT56,OUT049,1122.340371921182
DRD15,OUT018,3860.960832586857
FDV58,OUT013,3805.93163935657
FDP21,OUT049,3708.6096218246794
FDH05,OUT013,3970.663883373845
FDR10,OUT027,4309.325928879311
NCP06,OUT045,2627.19075784172
FDF33,OUT049,1743.6746485889535
DRK37,OUT013,3799.7153790141515
DRH49,OUT045,1425.2443491683293
FDT58,OUT013,3153.0892757352867
FDD41,OUT018,1727.4188952699458
FDP40,OUT018,1857.6888798238535
FDM51,OUT027,2303.527949327958
FDO45,OUT010,1111.0587269102984
FDW33,OUT010,1252.354862179482
FDY24,OUT045,1122.340371921182
FDB10,OUT010,1600.019532427184
FDM40,OUT035,2490.548513602944
NCI06,OUT017,3489.9621990823384
FDW12,OUT019,1218.2937703577525
FDX48,OUT027,4198.998363056143
NCW05,OUT027,2311.51786419753
FDX27,OUT017,1685.4808673208988
DRM37,OUT045,3724.232756392798
FDA38,OUT045,4066.2170066238564
FDR36,OUT046,1122.340371921182
FDZ45,OUT046,3739.984415536039
FDG05,OUT017,2867.541939207045
FDK28,OUT013,5222.283481833067
FDV47,OUT045,1428.057002968457
FDN21,OUT045,2992.4427512974044
FDP20,OUT027,3416.883703133905
FDI35,OUT045,3606.368906514472
DRY23,OUT013,1122.340371921182
FDA56,OUT017,2122.935113488796
FDB09,OUT013,2138.0983738860114
NCO26,OUT027,2599.379469987853
FDQ49,OUT018,2930.2843651441585
FDI52,OUT027,2740.4780485436886
FDZ44,OUT027,2621.8923836633676
FDZ09,OUT018,3026.536179608657
FDY03,OUT049,2015.903193664206
NCG42,OUT017,2315.4908360078152
DRI13,OUT027,5394.216485714288
FDQ32,OUT013,2211.911762702706
FDW16,OUT035,1498.6585645614039
FDU27,OUT046,1122.340371921182
FDR28,OUT010,486.85888495575233
FDQ49,OUT010,476.346011976048
FDS37,OUT046,2015.903193664206
FDW26,OUT018,3787.1134711918307
FDX12,OUT018,3910.293752968976
NCP06,OUT013,2604.8961148815183
FDW45,OUT010,457.84198686131384
NCN30,OUT049,1689.4490842553196
FDN24,OUT049,1122.340371921182
NCL41,OUT027,1891.3226953846154
FDR02,OUT019,1250.08223407949
FDD09,OUT010,538.913112876712
FDS33,OUT010,1118.1439228699548
FDU22,OUT045,2046.1900204425729
FDI53,OUT013,2992.4427512974044
DRH01,OUT049,3332.5147495053347
FDX32,OUT013,2453.526633888886
NCP30,OUT018,1122.340371921182
FDB60,OUT045,3759.4536595593436
FDB14,OUT049,1633.97667160789
NCP02,OUT035,1122.340371921182
FDJ10,OUT017,2321.4454606523195
FDG34,OUT046,1884.5635627263032
NCB18,OUT017,1428.057002968457
FDM16,OUT049,1193.8406426515921
FDW25,OUT018,1413.6420817177923
FDB35,OUT010,1173.600794378515
DRN11,OUT013,2439.6628874904104
FDF41,OUT019,2033.953511475408
FDH16,OUT045,1452.910422191402
NCQ50,OUT018,3746.181292348943
DRH23,OUT018,1122.340371921182
DRJ37,OUT013,2609.436873723116
DRJ24,OUT027,5087.351841997273
FDY16,OUT035,3681.7078608890524
FDQ27,OUT045,1739.2090663023703
FDZ33,OUT045,2627.19075784172
FDF29,OUT045,2390.2682426647757
FDA08,OUT049,3149.586446791772
FDG31,OUT046,1152.9994504512672
FDE34,OUT019,552.1886277777772
NCR30,OUT027,1894.119004926107
FDV33,OUT035,4928.48390133941
DRZ24,OUT018,2065.7033765289234
NCL54,OUT035,3250.679509321727
FDR12,OUT049,3335.8663618705086
NCC54,OUT046,3892.5096958405356
DRN59,OUT013,1122.340371921182
FDX50,OUT019,1265.961434300518
FDV31,OUT027,4750.26635979557
NCA29,OUT027,4602.386317606841
FDW60,OUT049,3438.8774538794805
FDX08,OUT017,3745.579183567554
DRD49,OUT013,3915.445678009055
FDD33,OUT046,3865.9470451005573
FDW35,OUT013,1122.340371921182
FDJ36,OUT017,1731.9730811244983
FDV51,OUT035,3175.9413672081173
FDW36,OUT046,1743.6746485889535
FDH35,OUT046,3149.586446791772
NCS30,OUT027,3259.9723467625877
FDN49,OUT017,1122.340371921182
FDL08,OUT018,3909.416960107393
FDI09,OUT013,3915.445678009055
FDP19,OUT018,2307.6275135285946
FDU21,OUT010,821.7524498334425
NCP41,OUT045,1745.243749392713
FDY10,OUT013,1961.4915770305258
FDP12,OUT018,1122.340371921182
NCN26,OUT049,2015.903193664206
FDK44,OUT013,3335.8663618705086
FDC28,OUT049,1790.7630564472488
FDJ41,OUT027,6077.76616238003
NCT29,OUT035,2155.2919148732985
NCH42,OUT019,627.0647071428574
FDU60,OUT018,3141.8109815836415
FDS02,OUT045,3676.590472518204
FDC51,OUT046,2154.7020819029935
FDU03,OUT013,3805.93163935657
FDX39,OUT045,3825.4968839960557
NCY05,OUT010,821.7524498334425
NCL06,OUT027,5897.399403590628
FDD32,OUT035,1365.8010947368427
NCN41,OUT045,2137.247796604933
NCX53,OUT049,2501.176926551366
FDU57,OUT019,457.84198686131384
FDQ23,OUT046,1739.2090663023703
FDQ52,OUT045,3895.7709993628637
FDC14,OUT045,1122.340371921182
FDY09,OUT035,3495.867740685661
FDQ28,OUT045,2939.501282440039
FDV25,OUT046,3851.181641591611
FDJ07,OUT035,2015.034395341615
DRB25,OUT049,1743.5868029342723
FDK52,OUT019,605.7702970588238
FDY52,OUT027,1891.3226953846154
FDB28,OUT046,3676.590472518204
FDT36,OUT035,1122.340371921182
FDV25,OUT017,3860.960832586857
NCN07,OUT027,3439.6626739495796
FDC57,OUT017,3729.7256076303943
FDQ03,OUT018,3895.7709993628637
FDU23,OUT017,3153.0892757352867
NCX41,OUT035,3855.7126431304223
NCD06,OUT035,1122.340371921182
FDW08,OUT045,1743.6746485889535
NCU29,OUT017,2569.681759342915
NCE06,OUT013,2893.3311745084648
FDV52,OUT010,1288.564598312235
FDB02,OUT017,3479.512579496542
NCR18,OUT045,1122.340371921182
FDK16,OUT049,1689.4490842553196
NCQ29,OUT010,1654.0545803278733
FDZ01,OUT019,1247.0737202744833
FDW27,OUT035,2899.741535794276
FDD17,OUT018,3910.293752968976
FDW39,OUT013,3471.066044988362
DRH59,OUT045,1182.8309572020735
FDS52,OUT013,1738.2481792771089
FDU40,OUT027,5178.737362235072
NCF54,OUT013,3345.786283819638
FDH46,OUT045,1739.2090663023703
NCP14,OUT049,1739.2090663023703
FDH50,OUT049,3722.868146209488
DRF15,OUT010,475.6286963350787
FDV27,OUT027,2065.7033765289234
NCJ06,OUT049,2084.1052022291815
FDN02,OUT018,3729.7256076303943
FDQ51,OUT049,1122.340371921182
FDQ07,OUT017,3895.7709993628637
FDS45,OUT049,1739.2090663023703
NCJ06,OUT045,2112.8782228025034
FDD36,OUT035,2015.903193664206
FDY25,OUT045,3724.232756392798
FDU52,OUT046,2867.541939207045
DRK47,OUT017,3876.5887859731047
NCL30,OUT017,2307.2276146372274
FDN22,OUT035,3894.8539485634124
NCF30,OUT027,3379.178724690175
FDK03,OUT035,4842.951077125912
FDT45,OUT017,1122.340371921182
NCC54,OUT027,6047.1684075872345
FDP08,OUT018,3634.3551231621395
