Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCG19,OUT046,3818.2945941054368
FDH12,OUT035,1647.6683827049023
FDM32,OUT035,1432.3029989954357
FDM27,OUT035,2534.843612969977
NCU53,OUT027,4263.168938645277
NCQ18,OUT046,1566.3434401008153
FDS10,OUT013,2917.7483716611837
FDB33,OUT027,4205.964597481614
FDI12,OUT013,1412.7338777351088
NCW42,OUT013,3702.5352398056275
NCC06,OUT018,2000.1903069307286
FDW02,OUT017,2020.2017157125542
NCD43,OUT017,1647.8683479207427
FDM57,OUT018,1326.0119137421439
FDA58,OUT017,3891.9197126679787
FDK56,OUT046,3139.348612834888
FDP52,OUT045,3840.567730446953
FDW20,OUT018,2001.6152550475845
FDS52,OUT049,1619.184364575422
NCT29,OUT018,1937.5577256868075
NCL54,OUT013,2870.403506878745
FDC05,OUT045,3082.998381798793
FDF34,OUT035,3062.3112540139405
FDP03,OUT027,2980.257164561963
FDD32,OUT010,195.76797756201395
FDZ10,OUT045,2019.0953880783782
FDZ40,OUT035,911.3922820894476
FDD51,OUT018,599.9969239858091
NCY30,OUT019,424.93779698519097
FDP58,OUT017,3688.090650216566
FDV49,OUT017,4187.049543471016
FDY24,OUT019,131.33856593407268
NCO55,OUT017,1654.3289382588528
FDR13,OUT017,1929.6497478290376
FDS51,OUT017,983.0449335399376
FDP26,OUT045,1643.8361247829225
NCB54,OUT027,2982.7570371340726
FDF32,OUT017,3054.663183068836
FDN31,OUT018,3012.216842541688
DRM48,OUT017,582.4325768803851
FDN20,OUT049,2790.44244016826
DRL01,OUT046,3789.372289592546
FDV56,OUT049,1653.3479249112233
DRH13,OUT027,2892.8817721932182
FDA03,OUT017,2499.6111398266826
FDF47,OUT027,5859.264290552335
FDX32,OUT046,2533.617638455535
FDX57,OUT049,1539.6535902684575
NCA30,OUT045,3035.3797565197356
FDO49,OUT013,794.719761002786
FDL04,OUT019,249.42031389652936
DRM48,OUT035,631.266909909207
FDR16,OUT013,3576.283671851954
NCC19,OUT018,3018.427973287812
NCE42,OUT045,3957.7285014217687
FDY24,OUT017,866.6560530661677
FDH19,OUT049,2867.261658733847
FDJ46,OUT013,2844.1814297424007
FDN45,OUT010,573.9648938100574
FDY08,OUT035,2025.7127587084317
FDZ37,OUT035,1366.7631828633198
NCT30,OUT045,778.6628593663647
DRY23,OUT018,594.2633740411479
NCZ30,OUT018,1990.875410648637
FDC44,OUT018,1854.7290969206806
FDB45,OUT035,1645.5386776709115
FDY04,OUT013,2552.689643612924
FDM27,OUT046,2590.5871278880527
FDZ43,OUT017,3957.763773810231
FDT39,OUT019,371.7786682117481
NCC06,OUT019,280.2224597127253
FDL15,OUT027,4136.762043905868
FDL57,OUT017,4112.3622003583905
FDU08,OUT046,1556.7840719912158
FDK40,OUT017,4216.35056277617
FDQ12,OUT010,572.0223296813049
FDS48,OUT017,2499.9565901789383
FDP09,OUT045,3614.32583347863
FDW21,OUT049,1561.820842213071
FDY25,OUT035,3045.1373743272334
DRE13,OUT017,1354.4751414514571
FDV43,OUT019,131.33856593407268
FDD22,OUT045,1747.0658558391033
FDM46,OUT019,232.2457896060652
NCO30,OUT010,483.048487619887
FDM25,OUT046,2881.3017944871285
NCN41,OUT049,2030.4212082964348
FDU24,OUT045,1447.6176409971852
FDZ50,OUT046,3148.0315345191234
FDP45,OUT013,4052.6480914521835
NCM54,OUT045,2013.5950450963387
FDW10,OUT019,418.08885788682545
FDP20,OUT017,2020.8283231560852
FDK32,OUT046,2534.8559555253437
FDN52,OUT049,1366.339328682371
FDM58,OUT045,1733.4714229981296
FDZ46,OUT027,2924.237910833445
NCA18,OUT018,1866.960115836112
FDD35,OUT046,2079.227972493216
NCK31,OUT035,781.9878898524347
FDI40,OUT027,2853.453937239564
FDT50,OUT019,238.5990209204808
NCT06,OUT046,2621.641423427886
FDT31,OUT035,3024.916812895082
FDT45,OUT049,884.3217283370203
FDT13,OUT045,3104.7595828201725
FDO50,OUT045,1384.0564245122875
NCU18,OUT010,276.7115554078153
NCR54,OUT049,3088.0100541593156
NCO18,OUT018,2807.937209938507
FDU09,OUT045,912.1307360859921
FDT13,OUT018,3005.725047280658
FDE09,OUT046,1766.2459327658592
NCK53,OUT019,248.4771456718009
FDG45,OUT049,3600.0231005812657
DRH15,OUT035,701.2451991279222
FDO21,OUT019,572.330916459836
FDD14,OUT027,5097.7548672529565
FDC09,OUT046,1646.5472712601925
FDH45,OUT027,992.3321441941599
FDV32,OUT046,1138.499839076096
FDG12,OUT035,1981.7723912462216
FDS32,OUT013,2073.7144870776388
NCL55,OUT018,3819.380014016034
DRE01,OUT035,3850.5327913494284
DRE15,OUT049,1273.9749151260023
NCL42,OUT045,3936.5979893113563
FDP31,OUT013,1210.5607741842193
FDN33,OUT018,1441.0114176963957
FDZ59,OUT046,2565.0552003119574
FDE45,OUT010,425.10886825697287
FDJ07,OUT013,1986.779227433188
FDQ45,OUT018,3014.6750720988093
FDM33,OUT027,5859.264290552335
FDO15,OUT010,149.86361257477427
FDM46,OUT013,1455.9150655334474
FDR03,OUT045,3401.3757800699113
FDY49,OUT018,2625.5245876525314
FDQ60,OUT045,1935.3854701793307
FDW10,OUT049,2869.354231197937
FDO51,OUT049,703.0530575291156
FDJ40,OUT018,1645.088030315741
FDS20,OUT018,3037.432692826755
FDU45,OUT013,1817.6442752125429
FDV02,OUT035,2792.7309800287753
FDN09,OUT046,3987.397146377528
NCM55,OUT027,5101.274221962012
FDN23,OUT018,2361.635326480871
FDY31,OUT010,369.67915674436995
FDW03,OUT010,241.1749193347904
FDD14,OUT046,3083.446446698386
FDV23,OUT017,2012.4252415668539
DRI03,OUT045,2865.6960008156916
FDN13,OUT035,1570.0210638042831
FDF45,OUT027,1336.4436205737404
FDU46,OUT035,1366.0163485725689
FDB57,OUT049,3719.2383402009723
FDV12,OUT049,1571.033979405579
FDQ58,OUT013,2416.140929217853
NCA18,OUT017,1910.383584007818
FDH52,OUT049,1010.0899152478138
FDM24,OUT018,2369.946077665383
NCP43,OUT027,4835.86584113268
NCO18,OUT019,423.33224980748406
FDM32,OUT017,1391.8761233494702
NCL07,OUT017,587.1805597503645
FDK03,OUT013,4072.741240784305
FDP59,OUT017,1646.4385446741217
FDQ24,OUT049,4044.6983106124535
FDQ16,OUT018,1643.5874640453767
FDU44,OUT013,2525.6835221608203
FDH28,OUT010,131.33856593407268
FDV28,OUT019,131.33856593407268
FDM22,OUT045,903.9480520863323
FDR56,OUT046,3095.2041371225846
FDV39,OUT049,3084.233460679124
FDU37,OUT019,173.80247712480784
FDQ11,OUT010,572.5315446152869
FDX02,OUT045,3766.0174024198823
NCS42,OUT018,1437.9758147691437
FDY57,OUT027,2843.1120279791135
FDB21,OUT049,3878.7266526657872
FDE28,OUT017,3861.5535142952217
FDQ55,OUT017,1940.8141150419888
FDA48,OUT049,3683.042710489335
FDZ19,OUT045,2871.2767353503796
NCC43,OUT045,3959.498393999004
NCV18,OUT046,1360.3832719365303
NCA42,OUT018,2444.7091129381743
FDY45,OUT046,4127.371529106171
NCC30,OUT045,2945.9298498903263
FDM57,OUT013,1410.5787828383664
FDL09,OUT010,387.0313658018271
FDB09,OUT027,2980.257164561963
FDT44,OUT035,1940.6155040520875
NCT06,OUT027,4263.168938645277
FDX26,OUT049,3138.6534478895005
FDK32,OUT013,2474.449033418558
DRA12,OUT046,2116.392881474274
FDO46,OUT010,491.8474849012434
FDE52,OUT013,1410.185106535229
NCH42,OUT045,3791.215841672892
FDV08,OUT035,647.5679803882582
FDB47,OUT018,3394.7710006752186
FDC28,OUT010,259.51001768925323
FDD22,OUT046,1930.451902607462
FDS07,OUT027,2928.6011445756717
DRI13,OUT045,3670.2826286112554
FDG32,OUT018,3467.463562713483
FDU14,OUT017,4127.3039669534055
FDD28,OUT019,131.33856593407268
NCP41,OUT017,1659.2324348116174
FDS08,OUT049,2885.3830033883714
FDX47,OUT045,2531.7077554761436
FDC53,OUT019,246.29183029573787
FDQ19,OUT035,3989.401793603058
FDL14,OUT045,2484.501745123017
FDM33,OUT019,573.7642656546067
FDA51,OUT045,1894.6493790299976
FDZ27,OUT018,740.5487092617753
FDT04,OUT046,664.0988538433761
DRC13,OUT049,2053.2595878026254
FDR16,OUT027,5859.264290552335
FDQ03,OUT027,5859.264290552335
FDE38,OUT035,2727.160398990363
DRH23,OUT027,1277.4627285386646
FDT11,OUT019,494.39257315049844
FDD09,OUT035,2980.87077406197
FDR40,OUT045,1338.8435762239094
FDX07,OUT017,3060.6740170329144
FDR07,OUT035,1545.3305596643418
FDA51,OUT017,1902.060076287096
FDT59,OUT019,573.6643557495582
FDF20,OUT017,3078.8134403001495
FDR13,OUT045,1913.3840840154276
FDY26,OUT049,3628.8681689829414
FDW04,OUT017,2028.8160760317874
FDK52,OUT017,3841.8060911811654
FDN60,OUT049,2574.9407113422258
FDM09,OUT019,410.3747954393329
FDP46,OUT049,1362.8728533944388
FDB50,OUT019,173.27995189537057
NCQ29,OUT049,4027.5880221595767
FDP16,OUT027,5859.264290552335
FDX33,OUT018,2468.7290668254877
FDP07,OUT010,510.527425278848
FDN22,OUT046,3992.895778265709
FDF39,OUT049,4122.842823762326
FDS21,OUT017,956.0165058590195
NCM42,OUT013,1653.7168252700963
FDK50,OUT019,382.044064063434
DRF13,OUT027,4096.606621503556
FDH35,OUT018,2495.7577577006414
FDP60,OUT018,1557.6425251494643
DRJ49,OUT027,2982.7570371340726
NCT42,OUT019,367.96106779014326
FDE38,OUT049,2722.9093846671763
FDI04,OUT049,3109.622945002587
NCH54,OUT045,2592.6808187692113
FDT56,OUT049,938.0221215972435
DRD15,OUT018,3524.000610615489
FDV58,OUT013,3041.348088678347
FDP21,OUT049,3127.315291654269
FDH05,OUT013,3729.648045102064
FDR10,OUT027,4254.70271532111
NCP06,OUT045,2526.770028557185
FDF33,OUT049,1650.5300197910399
DRK37,OUT013,3108.8249558196258
DRH49,OUT045,1334.2239922537224
FDT58,OUT013,2668.974178302217
FDD41,OUT018,1637.0477245899945
FDP40,OUT018,1704.5942205974206
FDM51,OUT027,2853.453937239564
FDO45,OUT010,198.43890883242045
FDW33,OUT010,241.11563263515484
FDY24,OUT045,908.9724090633192
FDB10,OUT010,572.1498057621321
FDM40,OUT035,2057.785938310596
NCI06,OUT017,3049.9921118645393
FDW12,OUT019,335.17817333297853
FDX48,OUT027,4140.86506338326
NCW05,OUT027,2885.6686516786244
FDX27,OUT017,1514.7799963677217
DRM37,OUT045,3087.924008362822
FDA38,OUT045,3888.1094675035315
FDR36,OUT046,662.2870428819496
FDZ45,OUT046,3125.2845628961845
FDG05,OUT017,2513.1064735632754
FDK28,OUT013,4197.825279457999
FDV47,OUT045,1355.5708024618016
FDN21,OUT045,2596.1024474099017
FDP20,OUT027,2982.7570371340726
FDI35,OUT045,3112.6744068541566
DRY23,OUT013,667.6597182978323
FDA56,OUT017,2040.1002796809053
FDB09,OUT013,2012.8830980889834
NCO26,OUT027,2933.786294463792
FDQ49,OUT018,2443.816233802221
FDI52,OUT027,2977.7766429310154
FDZ44,OUT027,2933.786294463792
FDZ09,OUT018,2507.4000479314077
FDY03,OUT049,1921.2968989912226
NCG42,OUT017,2045.131402598806
DRI13,OUT027,5859.264290552335
FDQ32,OUT013,2035.021822742614
FDW16,OUT035,1390.55327800303
FDU27,OUT046,801.1286940631725
FDR28,OUT010,385.6114956232352
FDQ49,OUT010,381.62788830374154
FDS37,OUT046,1953.8661319377163
FDW26,OUT018,3417.474832056493
FDX12,OUT018,3712.379763106718
NCP06,OUT013,2469.34635462247
FDW45,OUT010,369.29055501935255
NCN30,OUT049,1490.8955115585154
FDN24,OUT049,885.1677559009771
NCL41,OUT027,984.2681089109781
FDR02,OUT019,259.80324748697166
FDD09,OUT010,446.7606298103163
FDS33,OUT010,199.82703317523828
FDU22,OUT045,1981.8970862878268
FDI53,OUT013,2495.6497684363126
DRH01,OUT049,2876.736469885915
FDX32,OUT013,2097.0364201305883
NCP30,OUT018,590.8268101019446
FDB60,OUT045,3062.518658675942
FDB14,OUT049,1446.4405079128826
NCP02,OUT035,915.4717183437698
FDJ10,OUT017,2035.1451338468146
FDG34,OUT046,1736.1660936793623
NCB18,OUT017,1361.8669415482684
FDM16,OUT049,1139.7409927661834
FDW25,OUT018,1329.4874477802234
FDB35,OUT010,223.26537380506036
DRN11,OUT013,2114.419362678371
FDF41,OUT019,572.1222395863532
FDH16,OUT045,1370.5050187045435
NCQ50,OUT018,3442.6770742183394
DRH23,OUT018,879.739490751859
DRJ37,OUT013,2422.062351682144
DRJ24,OUT027,5097.7548672529565
FDY16,OUT035,3069.9892716951126
FDQ27,OUT045,1649.5844754866944
FDZ33,OUT045,2480.013437602712
FDF29,OUT045,2072.0281771490386
FDA08,OUT049,2586.6966782670092
FDG31,OUT046,1130.5351218453807
FDE34,OUT019,469.24575945223825
NCR30,OUT027,1430.2370273002496
FDV33,OUT035,4124.279867796906
DRZ24,OUT018,1941.1483754789201
NCL54,OUT035,2861.7507412984005
FDR12,OUT049,2902.7776837754604
NCC54,OUT046,3802.4632249840524
DRN59,OUT013,787.6900307935477
FDX50,OUT019,260.4070257030638
FDV31,OUT027,4743.3862482742
NCA29,OUT027,4396.663042712618
FDW60,OUT049,2928.4700366975535
FDX08,OUT017,3118.5785977416167
DRD49,OUT013,3805.0436893934584
FDD33,OUT046,3820.6308767788573
FDW35,OUT013,666.8979991322828
FDJ36,OUT017,1646.4563460239294
FDV51,OUT035,2682.2240534233224
FDW36,OUT046,1652.0055233333678
FDH35,OUT046,2601.8483813661533
NCS30,OUT027,2988.9163145766065
FDN49,OUT017,588.0654027284884
FDL08,OUT018,3710.1155313199106
FDI09,OUT013,3905.8114249924706
FDP19,OUT018,1980.977862127742
FDU21,OUT010,131.33856593407268
NCP41,OUT045,1652.7252621616544
FDY10,OUT013,1842.5766112066349
FDP12,OUT018,581.8391550285343
NCN26,OUT049,1956.6361494788375
FDK44,OUT013,2849.4154926860083
FDC28,OUT049,1657.224717920822
FDJ41,OUT027,5859.264290552335
NCT29,OUT035,2001.9067372168752
NCH42,OUT019,572.5315446152869
FDU60,OUT018,2597.053626976067
FDS02,OUT045,3097.6158528746682
FDC51,OUT046,2078.4112905302727
FDU03,OUT013,3073.9024640751527
FDX39,OUT045,3649.656691692902
NCY05,OUT010,131.33856593407268
NCL06,OUT027,5859.264290552335
FDD32,OUT035,1293.8542823401624
NCN41,OUT045,1993.8189770866
NCX53,OUT049,2140.893566153891
FDU57,OUT019,370.5533570172736
FDQ23,OUT046,1646.6124608727366
FDQ52,OUT045,3984.727123639856
FDC14,OUT045,643.6547030025699
FDY09,OUT035,2902.5621702414937
FDQ28,OUT045,2542.236337433808
FDV25,OUT046,3760.304508728403
FDJ07,OUT035,1948.6867720921105
DRB25,OUT049,1649.0084779752035
FDK52,OUT019,573.7642656546067
FDY52,OUT027,1401.1753384978072
FDB28,OUT046,3097.8355223809126
FDT36,OUT035,631.535323037963
FDV25,OUT017,3827.136945648135
NCN07,OUT027,2986.610833258975
FDC57,OUT017,3038.2349588706206
FDQ03,OUT018,3613.4004698157573
FDU23,OUT017,2704.709383860864
NCX41,OUT035,3643.4712027539395
NCD06,OUT035,780.1295438405773
FDW08,OUT045,1649.6071709338366
NCU29,OUT017,2439.639155835782
NCE06,OUT013,2484.9956023963873
FDV52,OUT010,272.16143864528425
FDB02,OUT017,2909.8926020255585
NCR18,OUT045,649.463924749824
FDK16,OUT049,1492.304936774946
NCQ29,OUT010,572.6314545203353
FDZ01,OUT019,247.28630966252513
FDW27,OUT035,2520.9794552239623
FDD17,OUT018,3607.5199705740843
FDW39,OUT013,2870.8234423661156
DRH59,OUT045,1123.7470998404322
FDS52,OUT013,1638.668131125378
FDU40,OUT027,5757.409361197111
NCF54,OUT013,2836.021557252017
FDH46,OUT045,1647.4023932622242
NCP14,OUT049,1646.3855234070995
FDH50,OUT049,3167.9105908308075
DRF15,OUT010,373.28505133751975
FDV27,OUT027,2575.084584017773
NCJ06,OUT049,2029.5567950591437
FDN02,OUT018,3186.3334450241446
FDQ51,OUT049,788.6617175362946
FDQ07,OUT017,3720.245071110405
FDS45,OUT049,1648.1686214760082
NCJ06,OUT045,2005.2801088629726
FDD36,OUT035,1954.7563643326375
FDY25,OUT045,3119.00150546263
FDU52,OUT046,2476.932588188612
DRK47,OUT017,3827.5654046119557
NCL30,OUT017,2020.8130898920347
FDN22,OUT035,4010.2236361427326
NCF30,OUT027,2982.7570371340726
FDK03,OUT035,4077.984172836087
FDT45,OUT017,867.269442601094
NCC54,OUT027,5859.264290552335
